,Symbol,Name
3125,6594.T,Nidec Corporation
3126,4063.T,"Shin-Etsu Chemical Co., Ltd."
3127,4661.T,"Oriental Land Co., Ltd."
3128,7974.T,"Nintendo Co., Ltd."
3129,4519.T,"Chugai Pharmaceutical Co., Ltd."
3130,7201.T,"Nissan Motor Co., Ltd."
3131,6367.T,"Daikin Industries,Ltd."
3132,7751.T,Canon Inc.
3133,6954.T,Fanuc Corporation
3134,6981.T,"Murata Manufacturing Co., Ltd."
3135,5108.T,Bridgestone Corporation
3136,8031.T,"Mitsui & Co., Ltd."
3137,4502.T,Takeda Pharmaceutical Company Limited
3138,8001.T,ITOCHU Corporation
3139,6501.T,"Hitachi, Ltd."
3140,4911.T,"Shiseido Company, Limited"
3141,4503.T,Astellas Pharma Inc.
3142,6503.T,Mitsubishi Electric Corporation
3143,7269.T,Suzuki Motor Corporation
3144,7741.T,HOYA Corporation
3145,4523.T,"Eisai Co., Ltd."
3146,4578.T,"Otsuka Holdings Co., Ltd."
3147,8801.T,"Mitsui Fudosan Co., Ltd."
3148,8802.T,"Mitsubishi Estate Co., Ltd."
3149,1925.T,"Daiwa House Industry Co.,Ltd."
3150,6752.T,Panasonic Corporation
3151,4543.T,Terumo Corporation
3152,4568.T,"Daiichi Sankyo Company, Limited"
3153,6273.T,SMC Corporation
3154,6301.T,Komatsu Ltd.
3155,8113.T,Unicharm Corporation
3156,8591.T,ORIX Corporation
3157,8035.T,Tokyo Electron Limited
3158,2503.T,"Kirin Holdings Company, Limited"
3159,6971.T,Kyocera Corporation
3160,9735.T,"SECOM CO., LTD."
3161,8750.T,"Dai-ichi Life Holdings, Inc."
3162,2502.T,"Asahi Group Holdings, Ltd."
3163,5020.T,"JXTG Holdings, Inc."
3164,8053.T,Sumitomo Corporation
3165,4507.T,"Shionogi & Co., Ltd."
3166,6326.T,Kubota Corporation
3167,8830.T,"Sumitomo Realty & Development Co., Ltd."
3168,8725.T,"MS&AD Insurance Group Holdings, Inc."
3169,6502.T,Toshiba Corporation
3170,7270.T,Subaru Corporation
3171,8267.T,"Aeon Co., Ltd."
3172,4901.T,FUJIFILM Holdings Corporation
3173,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3174,9613.T,NTT DATA Corporation
3175,5401.T,Nippon Steel & Sumitomo Metal Corporation
3176,8421.T,Shinkin Central Bank
3177,6201.T,Toyota Industries Corporation
3178,3407.T,Asahi Kasei Corporation
3179,9843.T,"Nitori Holdings Co., Ltd."
3180,2587.T,Suntory Beverage & Food Limited
3181,7181.T,"Japan Post Insurance Co., Ltd."
3182,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3183,9021.T,West Japan Railway Company
3184,9503.T,"The Kansai Electric Power Company, Incorporated"
3185,7309.T,Shimano Inc.
3186,1605.T,Inpex Corporation
3187,6702.T,Fujitsu Limited
3188,4689.T,Yahoo Japan Corporation
3189,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3190,4324.T,Dentsu Inc.
3191,9201.T,"Japan Airlines Co., Ltd."
3192,8002.T,Marubeni Corporation
3193,8604.T,"Nomura Holdings, Inc."
3194,7011.T,"Mitsubishi Heavy Industries, Ltd."
3195,9202.T,ANA Holdings Inc.
3196,2269.T,"Meiji Holdings Co., Ltd."
3197,3659.T,"NEXON Co., Ltd."
3198,9531.T,"Tokyo Gas Co., Ltd."
3199,2267.T,"Yakult Honsha Co.,Ltd."
3200,7203.T,Toyota Motor Corporation
3201,9437.T,"NTT DOCOMO, INC."
3202,9432.T,Nippon Telegraph and Telephone Corporation
3203,9984.T,SoftBank Group Corp.
3204,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3205,6758.T,Sony Corporation
3206,6861.T,Keyence Corporation
3207,9433.T,KDDI Corporation
3208,9434.T,SoftBank Corp.
3209,9983.T,"Fast Retailing Co., Ltd."
3210,6178.T,"Japan Post Holdings Co., Ltd."
3211,7267.T,"Honda Motor Co., Ltd."
3212,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3213,8058.T,Mitsubishi Corporation
3214,2914.T,Japan Tobacco Inc.
3215,9022.T,Central Japan Railway Company
3216,7182.T,"JAPAN POST BANK Co.,Ltd."
3217,6098.T,"Recruit Holdings Co., Ltd."
3218,8411.T,"Mizuho Financial Group, Inc."
3219,3382.T,"Seven & i Holdings Co., Ltd."
3220,4452.T,Kao Corporation
3221,8686.T,Aflac Incorporated
3222,6902.T,DENSO Corporation
3223,8766.T,"Tokio Marine Holdings, Inc."
3224,9020.T,East Japan Railway Company
3225,6594.T,Nidec Corporation
3226,4063.T,"Shin-Etsu Chemical Co., Ltd."
3227,4661.T,"Oriental Land Co., Ltd."
3228,7974.T,"Nintendo Co., Ltd."
3229,4519.T,"Chugai Pharmaceutical Co., Ltd."
3230,7201.T,"Nissan Motor Co., Ltd."
3231,6367.T,"Daikin Industries,Ltd."
3232,7751.T,Canon Inc.
3233,6954.T,Fanuc Corporation
3234,6981.T,"Murata Manufacturing Co., Ltd."
3235,5108.T,Bridgestone Corporation
3236,8031.T,"Mitsui & Co., Ltd."
3237,4502.T,Takeda Pharmaceutical Company Limited
3238,8001.T,ITOCHU Corporation
3239,6501.T,"Hitachi, Ltd."
3240,4911.T,"Shiseido Company, Limited"
3241,4503.T,Astellas Pharma Inc.
3242,6503.T,Mitsubishi Electric Corporation
3243,7269.T,Suzuki Motor Corporation
3244,7741.T,HOYA Corporation
3245,4523.T,"Eisai Co., Ltd."
3246,4578.T,"Otsuka Holdings Co., Ltd."
3247,8801.T,"Mitsui Fudosan Co., Ltd."
3248,8802.T,"Mitsubishi Estate Co., Ltd."
3249,1925.T,"Daiwa House Industry Co.,Ltd."
3250,6752.T,Panasonic Corporation
3251,4543.T,Terumo Corporation
3252,4568.T,"Daiichi Sankyo Company, Limited"
3253,6273.T,SMC Corporation
3254,6301.T,Komatsu Ltd.
3255,8113.T,Unicharm Corporation
3256,8591.T,ORIX Corporation
3257,8035.T,Tokyo Electron Limited
3258,2503.T,"Kirin Holdings Company, Limited"
3259,6971.T,Kyocera Corporation
3260,9735.T,"SECOM CO., LTD."
3261,8750.T,"Dai-ichi Life Holdings, Inc."
3262,2502.T,"Asahi Group Holdings, Ltd."
3263,5020.T,"JXTG Holdings, Inc."
3264,8053.T,Sumitomo Corporation
3265,4507.T,"Shionogi & Co., Ltd."
3266,6326.T,Kubota Corporation
3267,8830.T,"Sumitomo Realty & Development Co., Ltd."
3268,8725.T,"MS&AD Insurance Group Holdings, Inc."
3269,6502.T,Toshiba Corporation
3270,7270.T,Subaru Corporation
3271,8267.T,"Aeon Co., Ltd."
3272,4901.T,FUJIFILM Holdings Corporation
3273,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3274,9613.T,NTT DATA Corporation
3275,5401.T,Nippon Steel & Sumitomo Metal Corporation
3276,8421.T,Shinkin Central Bank
3277,6201.T,Toyota Industries Corporation
3278,3407.T,Asahi Kasei Corporation
3279,9843.T,"Nitori Holdings Co., Ltd."
3280,2587.T,Suntory Beverage & Food Limited
3281,7181.T,"Japan Post Insurance Co., Ltd."
3282,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3283,9021.T,West Japan Railway Company
3284,9503.T,"The Kansai Electric Power Company, Incorporated"
3285,7309.T,Shimano Inc.
3286,1605.T,Inpex Corporation
3287,6702.T,Fujitsu Limited
3288,4689.T,Yahoo Japan Corporation
3289,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3290,4324.T,Dentsu Inc.
3291,9201.T,"Japan Airlines Co., Ltd."
3292,8002.T,Marubeni Corporation
3293,8604.T,"Nomura Holdings, Inc."
3294,7011.T,"Mitsubishi Heavy Industries, Ltd."
3295,9202.T,ANA Holdings Inc.
3296,2269.T,"Meiji Holdings Co., Ltd."
3297,3659.T,"NEXON Co., Ltd."
3298,9531.T,"Tokyo Gas Co., Ltd."
3299,2267.T,"Yakult Honsha Co.,Ltd."
3300,7203.T,Toyota Motor Corporation
3301,9437.T,"NTT DOCOMO, INC."
3302,9432.T,Nippon Telegraph and Telephone Corporation
3303,9984.T,SoftBank Group Corp.
3304,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3305,6758.T,Sony Corporation
3306,6861.T,Keyence Corporation
3307,9433.T,KDDI Corporation
3308,9434.T,SoftBank Corp.
3309,9983.T,"Fast Retailing Co., Ltd."
3310,6178.T,"Japan Post Holdings Co., Ltd."
3311,7267.T,"Honda Motor Co., Ltd."
3312,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3313,8058.T,Mitsubishi Corporation
3314,2914.T,Japan Tobacco Inc.
3315,9022.T,Central Japan Railway Company
3316,7182.T,"JAPAN POST BANK Co.,Ltd."
3317,6098.T,"Recruit Holdings Co., Ltd."
3318,8411.T,"Mizuho Financial Group, Inc."
3319,3382.T,"Seven & i Holdings Co., Ltd."
3320,4452.T,Kao Corporation
3321,8686.T,Aflac Incorporated
3322,6902.T,DENSO Corporation
3323,8766.T,"Tokio Marine Holdings, Inc."
3324,9020.T,East Japan Railway Company
3325,6594.T,Nidec Corporation
3326,4063.T,"Shin-Etsu Chemical Co., Ltd."
3327,4661.T,"Oriental Land Co., Ltd."
3328,7974.T,"Nintendo Co., Ltd."
3329,4519.T,"Chugai Pharmaceutical Co., Ltd."
3330,7201.T,"Nissan Motor Co., Ltd."
3331,6367.T,"Daikin Industries,Ltd."
3332,7751.T,Canon Inc.
3333,6954.T,Fanuc Corporation
3334,6981.T,"Murata Manufacturing Co., Ltd."
3335,5108.T,Bridgestone Corporation
3336,8031.T,"Mitsui & Co., Ltd."
3337,4502.T,Takeda Pharmaceutical Company Limited
3338,8001.T,ITOCHU Corporation
3339,6501.T,"Hitachi, Ltd."
3340,4911.T,"Shiseido Company, Limited"
3341,4503.T,Astellas Pharma Inc.
3342,6503.T,Mitsubishi Electric Corporation
3343,7269.T,Suzuki Motor Corporation
3344,7741.T,HOYA Corporation
3345,4523.T,"Eisai Co., Ltd."
3346,4578.T,"Otsuka Holdings Co., Ltd."
3347,8801.T,"Mitsui Fudosan Co., Ltd."
3348,8802.T,"Mitsubishi Estate Co., Ltd."
3349,1925.T,"Daiwa House Industry Co.,Ltd."
3350,6752.T,Panasonic Corporation
3351,4543.T,Terumo Corporation
3352,4568.T,"Daiichi Sankyo Company, Limited"
3353,6273.T,SMC Corporation
3354,6301.T,Komatsu Ltd.
3355,8113.T,Unicharm Corporation
3356,8591.T,ORIX Corporation
3357,8035.T,Tokyo Electron Limited
3358,2503.T,"Kirin Holdings Company, Limited"
3359,6971.T,Kyocera Corporation
3360,9735.T,"SECOM CO., LTD."
3361,8750.T,"Dai-ichi Life Holdings, Inc."
3362,2502.T,"Asahi Group Holdings, Ltd."
3363,5020.T,"JXTG Holdings, Inc."
3364,8053.T,Sumitomo Corporation
3365,4507.T,"Shionogi & Co., Ltd."
3366,6326.T,Kubota Corporation
3367,8830.T,"Sumitomo Realty & Development Co., Ltd."
3368,8725.T,"MS&AD Insurance Group Holdings, Inc."
3369,6502.T,Toshiba Corporation
3370,7270.T,Subaru Corporation
3371,8267.T,"Aeon Co., Ltd."
3372,4901.T,FUJIFILM Holdings Corporation
3373,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3374,9613.T,NTT DATA Corporation
3375,5401.T,Nippon Steel & Sumitomo Metal Corporation
3376,8421.T,Shinkin Central Bank
3377,6201.T,Toyota Industries Corporation
3378,3407.T,Asahi Kasei Corporation
3379,9843.T,"Nitori Holdings Co., Ltd."
3380,2587.T,Suntory Beverage & Food Limited
3381,7181.T,"Japan Post Insurance Co., Ltd."
3382,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3383,9021.T,West Japan Railway Company
3384,9503.T,"The Kansai Electric Power Company, Incorporated"
3385,7309.T,Shimano Inc.
3386,1605.T,Inpex Corporation
3387,6702.T,Fujitsu Limited
3388,4689.T,Yahoo Japan Corporation
3389,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3390,4324.T,Dentsu Inc.
3391,9201.T,"Japan Airlines Co., Ltd."
3392,8002.T,Marubeni Corporation
3393,8604.T,"Nomura Holdings, Inc."
3394,7011.T,"Mitsubishi Heavy Industries, Ltd."
3395,9202.T,ANA Holdings Inc.
3396,2269.T,"Meiji Holdings Co., Ltd."
3397,3659.T,"NEXON Co., Ltd."
3398,9531.T,"Tokyo Gas Co., Ltd."
3399,2267.T,"Yakult Honsha Co.,Ltd."
3400,7203.T,Toyota Motor Corporation
3401,9437.T,"NTT DOCOMO, INC."
3402,9432.T,Nippon Telegraph and Telephone Corporation
3403,9984.T,SoftBank Group Corp.
3404,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3405,6758.T,Sony Corporation
3406,6861.T,Keyence Corporation
3407,9433.T,KDDI Corporation
3408,9434.T,SoftBank Corp.
3409,9983.T,"Fast Retailing Co., Ltd."
3410,6178.T,"Japan Post Holdings Co., Ltd."
3411,7267.T,"Honda Motor Co., Ltd."
3412,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3413,8058.T,Mitsubishi Corporation
3414,2914.T,Japan Tobacco Inc.
3415,9022.T,Central Japan Railway Company
3416,7182.T,"JAPAN POST BANK Co.,Ltd."
3417,6098.T,"Recruit Holdings Co., Ltd."
3418,8411.T,"Mizuho Financial Group, Inc."
3419,3382.T,"Seven & i Holdings Co., Ltd."
3420,4452.T,Kao Corporation
3421,8686.T,Aflac Incorporated
3422,6902.T,DENSO Corporation
3423,8766.T,"Tokio Marine Holdings, Inc."
3424,9020.T,East Japan Railway Company
3425,6594.T,Nidec Corporation
3426,4063.T,"Shin-Etsu Chemical Co., Ltd."
3427,4661.T,"Oriental Land Co., Ltd."
3428,7974.T,"Nintendo Co., Ltd."
3429,4519.T,"Chugai Pharmaceutical Co., Ltd."
3430,7201.T,"Nissan Motor Co., Ltd."
3431,6367.T,"Daikin Industries,Ltd."
3432,7751.T,Canon Inc.
3433,6954.T,Fanuc Corporation
3434,6981.T,"Murata Manufacturing Co., Ltd."
3435,5108.T,Bridgestone Corporation
3436,8031.T,"Mitsui & Co., Ltd."
3437,4502.T,Takeda Pharmaceutical Company Limited
3438,8001.T,ITOCHU Corporation
3439,6501.T,"Hitachi, Ltd."
3440,4911.T,"Shiseido Company, Limited"
3441,4503.T,Astellas Pharma Inc.
3442,6503.T,Mitsubishi Electric Corporation
3443,7269.T,Suzuki Motor Corporation
3444,7741.T,HOYA Corporation
3445,4523.T,"Eisai Co., Ltd."
3446,4578.T,"Otsuka Holdings Co., Ltd."
3447,8801.T,"Mitsui Fudosan Co., Ltd."
3448,8802.T,"Mitsubishi Estate Co., Ltd."
3449,1925.T,"Daiwa House Industry Co.,Ltd."
3450,6752.T,Panasonic Corporation
3451,4543.T,Terumo Corporation
3452,4568.T,"Daiichi Sankyo Company, Limited"
3453,6273.T,SMC Corporation
3454,6301.T,Komatsu Ltd.
3455,8113.T,Unicharm Corporation
3456,8591.T,ORIX Corporation
3457,8035.T,Tokyo Electron Limited
3458,2503.T,"Kirin Holdings Company, Limited"
3459,6971.T,Kyocera Corporation
3460,9735.T,"SECOM CO., LTD."
3461,8750.T,"Dai-ichi Life Holdings, Inc."
3462,2502.T,"Asahi Group Holdings, Ltd."
3463,5020.T,"JXTG Holdings, Inc."
3464,8053.T,Sumitomo Corporation
3465,4507.T,"Shionogi & Co., Ltd."
3466,6326.T,Kubota Corporation
3467,8830.T,"Sumitomo Realty & Development Co., Ltd."
3468,8725.T,"MS&AD Insurance Group Holdings, Inc."
3469,6502.T,Toshiba Corporation
3470,7270.T,Subaru Corporation
3471,8267.T,"Aeon Co., Ltd."
3472,4901.T,FUJIFILM Holdings Corporation
3473,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3474,9613.T,NTT DATA Corporation
3475,5401.T,Nippon Steel & Sumitomo Metal Corporation
3476,8421.T,Shinkin Central Bank
3477,6201.T,Toyota Industries Corporation
3478,3407.T,Asahi Kasei Corporation
3479,9843.T,"Nitori Holdings Co., Ltd."
3480,2587.T,Suntory Beverage & Food Limited
3481,7181.T,"Japan Post Insurance Co., Ltd."
3482,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3483,9021.T,West Japan Railway Company
3484,9503.T,"The Kansai Electric Power Company, Incorporated"
3485,7309.T,Shimano Inc.
3486,1605.T,Inpex Corporation
3487,6702.T,Fujitsu Limited
3488,4689.T,Yahoo Japan Corporation
3489,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3490,4324.T,Dentsu Inc.
3491,9201.T,"Japan Airlines Co., Ltd."
3492,8002.T,Marubeni Corporation
3493,8604.T,"Nomura Holdings, Inc."
3494,7011.T,"Mitsubishi Heavy Industries, Ltd."
3495,9202.T,ANA Holdings Inc.
3496,2269.T,"Meiji Holdings Co., Ltd."
3497,3659.T,"NEXON Co., Ltd."
3498,9531.T,"Tokyo Gas Co., Ltd."
3499,2267.T,"Yakult Honsha Co.,Ltd."
3500,7203.T,Toyota Motor Corporation
3501,9437.T,"NTT DOCOMO, INC."
3502,9432.T,Nippon Telegraph and Telephone Corporation
3503,9984.T,SoftBank Group Corp.
3504,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3505,6758.T,Sony Corporation
3506,6861.T,Keyence Corporation
3507,9433.T,KDDI Corporation
3508,9434.T,SoftBank Corp.
3509,9983.T,"Fast Retailing Co., Ltd."
3510,6178.T,"Japan Post Holdings Co., Ltd."
3511,7267.T,"Honda Motor Co., Ltd."
3512,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3513,8058.T,Mitsubishi Corporation
3514,2914.T,Japan Tobacco Inc.
3515,9022.T,Central Japan Railway Company
3516,7182.T,"JAPAN POST BANK Co.,Ltd."
3517,6098.T,"Recruit Holdings Co., Ltd."
3518,8411.T,"Mizuho Financial Group, Inc."
3519,3382.T,"Seven & i Holdings Co., Ltd."
3520,4452.T,Kao Corporation
3521,8686.T,Aflac Incorporated
3522,6902.T,DENSO Corporation
3523,8766.T,"Tokio Marine Holdings, Inc."
3524,9020.T,East Japan Railway Company
3525,6594.T,Nidec Corporation
3526,4063.T,"Shin-Etsu Chemical Co., Ltd."
3527,4661.T,"Oriental Land Co., Ltd."
3528,7974.T,"Nintendo Co., Ltd."
3529,4519.T,"Chugai Pharmaceutical Co., Ltd."
3530,7201.T,"Nissan Motor Co., Ltd."
3531,6367.T,"Daikin Industries,Ltd."
3532,7751.T,Canon Inc.
3533,6954.T,Fanuc Corporation
3534,6981.T,"Murata Manufacturing Co., Ltd."
3535,5108.T,Bridgestone Corporation
3536,8031.T,"Mitsui & Co., Ltd."
3537,4502.T,Takeda Pharmaceutical Company Limited
3538,8001.T,ITOCHU Corporation
3539,6501.T,"Hitachi, Ltd."
3540,4911.T,"Shiseido Company, Limited"
3541,4503.T,Astellas Pharma Inc.
3542,6503.T,Mitsubishi Electric Corporation
3543,7269.T,Suzuki Motor Corporation
3544,7741.T,HOYA Corporation
3545,4523.T,"Eisai Co., Ltd."
3546,4578.T,"Otsuka Holdings Co., Ltd."
3547,8801.T,"Mitsui Fudosan Co., Ltd."
3548,8802.T,"Mitsubishi Estate Co., Ltd."
3549,1925.T,"Daiwa House Industry Co.,Ltd."
3550,6752.T,Panasonic Corporation
3551,4543.T,Terumo Corporation
3552,4568.T,"Daiichi Sankyo Company, Limited"
3553,6273.T,SMC Corporation
3554,6301.T,Komatsu Ltd.
3555,8113.T,Unicharm Corporation
3556,8591.T,ORIX Corporation
3557,8035.T,Tokyo Electron Limited
3558,2503.T,"Kirin Holdings Company, Limited"
3559,6971.T,Kyocera Corporation
3560,9735.T,"SECOM CO., LTD."
3561,8750.T,"Dai-ichi Life Holdings, Inc."
3562,2502.T,"Asahi Group Holdings, Ltd."
3563,5020.T,"JXTG Holdings, Inc."
3564,8053.T,Sumitomo Corporation
3565,4507.T,"Shionogi & Co., Ltd."
3566,6326.T,Kubota Corporation
3567,8830.T,"Sumitomo Realty & Development Co., Ltd."
3568,8725.T,"MS&AD Insurance Group Holdings, Inc."
3569,6502.T,Toshiba Corporation
3570,7270.T,Subaru Corporation
3571,8267.T,"Aeon Co., Ltd."
3572,4901.T,FUJIFILM Holdings Corporation
3573,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3574,9613.T,NTT DATA Corporation
3575,5401.T,Nippon Steel & Sumitomo Metal Corporation
3576,8421.T,Shinkin Central Bank
3577,6201.T,Toyota Industries Corporation
3578,3407.T,Asahi Kasei Corporation
3579,9843.T,"Nitori Holdings Co., Ltd."
3580,2587.T,Suntory Beverage & Food Limited
3581,7181.T,"Japan Post Insurance Co., Ltd."
3582,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3583,9021.T,West Japan Railway Company
3584,9503.T,"The Kansai Electric Power Company, Incorporated"
3585,7309.T,Shimano Inc.
3586,1605.T,Inpex Corporation
3587,6702.T,Fujitsu Limited
3588,4689.T,Yahoo Japan Corporation
3589,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3590,4324.T,Dentsu Inc.
3591,9201.T,"Japan Airlines Co., Ltd."
3592,8002.T,Marubeni Corporation
3593,8604.T,"Nomura Holdings, Inc."
3594,7011.T,"Mitsubishi Heavy Industries, Ltd."
3595,9202.T,ANA Holdings Inc.
3596,2269.T,"Meiji Holdings Co., Ltd."
3597,3659.T,"NEXON Co., Ltd."
3598,9531.T,"Tokyo Gas Co., Ltd."
3599,2267.T,"Yakult Honsha Co.,Ltd."
3600,7203.T,Toyota Motor Corporation
3601,9437.T,"NTT DOCOMO, INC."
3602,9432.T,Nippon Telegraph and Telephone Corporation
3603,9984.T,SoftBank Group Corp.
3604,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3605,6758.T,Sony Corporation
3606,6861.T,Keyence Corporation
3607,9433.T,KDDI Corporation
3608,9434.T,SoftBank Corp.
3609,9983.T,"Fast Retailing Co., Ltd."
3610,6178.T,"Japan Post Holdings Co., Ltd."
3611,7267.T,"Honda Motor Co., Ltd."
3612,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3613,8058.T,Mitsubishi Corporation
3614,2914.T,Japan Tobacco Inc.
3615,9022.T,Central Japan Railway Company
3616,7182.T,"JAPAN POST BANK Co.,Ltd."
3617,6098.T,"Recruit Holdings Co., Ltd."
3618,8411.T,"Mizuho Financial Group, Inc."
3619,3382.T,"Seven & i Holdings Co., Ltd."
3620,4452.T,Kao Corporation
3621,8686.T,Aflac Incorporated
3622,6902.T,DENSO Corporation
3623,8766.T,"Tokio Marine Holdings, Inc."
3624,9020.T,East Japan Railway Company
3625,6594.T,Nidec Corporation
3626,4063.T,"Shin-Etsu Chemical Co., Ltd."
3627,4661.T,"Oriental Land Co., Ltd."
3628,7974.T,"Nintendo Co., Ltd."
3629,4519.T,"Chugai Pharmaceutical Co., Ltd."
3630,7201.T,"Nissan Motor Co., Ltd."
3631,6367.T,"Daikin Industries,Ltd."
3632,7751.T,Canon Inc.
3633,6954.T,Fanuc Corporation
3634,6981.T,"Murata Manufacturing Co., Ltd."
3635,5108.T,Bridgestone Corporation
3636,8031.T,"Mitsui & Co., Ltd."
3637,4502.T,Takeda Pharmaceutical Company Limited
3638,8001.T,ITOCHU Corporation
3639,6501.T,"Hitachi, Ltd."
3640,4911.T,"Shiseido Company, Limited"
3641,4503.T,Astellas Pharma Inc.
3642,6503.T,Mitsubishi Electric Corporation
3643,7269.T,Suzuki Motor Corporation
3644,7741.T,HOYA Corporation
3645,4523.T,"Eisai Co., Ltd."
3646,4578.T,"Otsuka Holdings Co., Ltd."
3647,8801.T,"Mitsui Fudosan Co., Ltd."
3648,8802.T,"Mitsubishi Estate Co., Ltd."
3649,1925.T,"Daiwa House Industry Co.,Ltd."
3650,6752.T,Panasonic Corporation
3651,4543.T,Terumo Corporation
3652,4568.T,"Daiichi Sankyo Company, Limited"
3653,6273.T,SMC Corporation
3654,6301.T,Komatsu Ltd.
3655,8113.T,Unicharm Corporation
3656,8591.T,ORIX Corporation
3657,8035.T,Tokyo Electron Limited
3658,2503.T,"Kirin Holdings Company, Limited"
3659,6971.T,Kyocera Corporation
3660,9735.T,"SECOM CO., LTD."
3661,8750.T,"Dai-ichi Life Holdings, Inc."
3662,2502.T,"Asahi Group Holdings, Ltd."
3663,5020.T,"JXTG Holdings, Inc."
3664,8053.T,Sumitomo Corporation
3665,4507.T,"Shionogi & Co., Ltd."
3666,6326.T,Kubota Corporation
3667,8830.T,"Sumitomo Realty & Development Co., Ltd."
3668,8725.T,"MS&AD Insurance Group Holdings, Inc."
3669,6502.T,Toshiba Corporation
3670,7270.T,Subaru Corporation
3671,8267.T,"Aeon Co., Ltd."
3672,4901.T,FUJIFILM Holdings Corporation
3673,8028.T,"FamilyMart UNY Holdings Co., Ltd."
3674,9613.T,NTT DATA Corporation
3675,5401.T,Nippon Steel & Sumitomo Metal Corporation
3676,8421.T,Shinkin Central Bank
3677,6201.T,Toyota Industries Corporation
3678,3407.T,Asahi Kasei Corporation
3679,9843.T,"Nitori Holdings Co., Ltd."
3680,2587.T,Suntory Beverage & Food Limited
3681,7181.T,"Japan Post Insurance Co., Ltd."
3682,8309.T,"Sumitomo Mitsui Trust Holdings, Inc."
3683,9021.T,West Japan Railway Company
3684,9503.T,"The Kansai Electric Power Company, Incorporated"
3685,7309.T,Shimano Inc.
3686,1605.T,Inpex Corporation
3687,6702.T,Fujitsu Limited
3688,4689.T,Yahoo Japan Corporation
3689,4506.T,"Sumitomo Dainippon Pharma Co., Ltd."
3690,4324.T,Dentsu Inc.
3691,9201.T,"Japan Airlines Co., Ltd."
3692,8002.T,Marubeni Corporation
3693,8604.T,"Nomura Holdings, Inc."
3694,7011.T,"Mitsubishi Heavy Industries, Ltd."
3695,9202.T,ANA Holdings Inc.
3696,2269.T,"Meiji Holdings Co., Ltd."
3697,3659.T,"NEXON Co., Ltd."
3698,9531.T,"Tokyo Gas Co., Ltd."
3699,2267.T,"Yakult Honsha Co.,Ltd."
3700,7203.T,Toyota Motor Corporation
3701,9437.T,"NTT DOCOMO, INC."
3702,9432.T,Nippon Telegraph and Telephone Corporation
3703,9984.T,SoftBank Group Corp.
3704,8306.T,"Mitsubishi UFJ Financial Group, Inc."
3705,6758.T,Sony Corporation
3706,6861.T,Keyence Corporation
3707,9433.T,KDDI Corporation
3708,9434.T,SoftBank Corp.
3709,9983.T,"Fast Retailing Co., Ltd."
3710,6178.T,"Japan Post Holdings Co., Ltd."
3711,7267.T,"Honda Motor Co., Ltd."
3712,8316.T,"Sumitomo Mitsui Financial Group, Inc."
3713,8058.T,Mitsubishi Corporation
3714,2914.T,Japan Tobacco Inc.
3715,9022.T,Central Japan Railway Company
3716,7182.T,"JAPAN POST BANK Co.,Ltd."
3717,6098.T,"Recruit Holdings Co., Ltd."
3718,8411.T,"Mizuho Financial Group, Inc."
3719,3382.T,"Seven & i Holdings Co., Ltd."
3720,4452.T,Kao Corporation
3721,8686.T,Aflac Incorporated
3722,6902.T,DENSO Corporation
3723,8766.T,"Tokio Marine Holdings, Inc."
3724,9020.T,East Japan Railway Company
3725,6594.T,Nidec Corporation
3726,4063.T,"Shin-Etsu Chemical Co., Ltd."
3727,4661.T,"Oriental Land Co., Ltd."
3728,7974.T,"Nintendo Co., Ltd."
3729,4519.T,"Chugai Pharmaceutical Co., Ltd."
3730,7201.T,"Nissan Motor Co., Ltd."
3731,6367.T,"Daikin Industries,Ltd."
3732,7751.T,Canon Inc.
3733,6954.T,Fanuc Corporation
3734,6981.T,"Murata Manufacturing Co., Ltd."
3735,5108.T,Bridgestone Corporation
3736,8031.T,"Mitsui & Co., Ltd."
3737,4502.T,Takeda Pharmaceutical Company Limited
3738,8001.T,ITOCHU Corporation
3739,6501.T,"Hitachi, Ltd."
3740,4911.T,"Shiseido Company, Limited"
