,Symbol,Name
3925,LT.BO,Larsen & Toubro Limited
3926,ONGC.NS,Oil and Natural Gas Corporation Limited
3927,ONGC.BO,Oil and Natural Gas Corporation Limited
3928,1398.HK,Industrial and Commercial Bank of China Limited
3929,0939.HK,China Construction Bank Corporation
3930,STAN.BO,Standard Chartered PLC
3931,AXISBANK.NS,Axis Bank Limited
3932,AXISBANK.BO,Axis Bank Limited
3933,601939.SS,China Construction Bank Corporation
3934,COALINDIA.NS,Coal India Limited
3935,601398.SS,Industrial and Commercial Bank of China Limited
3936,COALINDIA.BO,Coal India Limited
3937,0941.HK,China Mobile Limited
3938,BAJFINANCE.NS,Bajaj Finance Limited
3939,BAJFINANCE.BO,Bajaj Finance Limited
3940,WIPRO.NS,Wipro Limited
3941,WIPRO.BO,Wipro Limited
3942,0857.HK,PetroChina Company Limited
3943,HCLTECH.NS,HCL Technologies Limited
3944,HCLTECH.BO,HCL Technologies Limited
3945,ASIANPAINT.NS,Asian Paints Limited
3946,ASIANPAINT.BO,Asian Paints Limited
3947,PTT.BK,PTT Public Company Limited
3948,PTT-R.BK,PTT Public Company Limited
3949,0005.HK,HSBC Holdings plc
3950,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
3951,601857.SS,PetroChina Company Limited
3952,IOC.BO,Indian Oil Corporation Limited
3953,IOC.NS,Indian Oil Corporation Limited
3954,BHARTIARTL.BO,Bharti Airtel Limited
3955,BHARTIARTL.NS,Bharti Airtel Limited
3956,1288.HK,Agricultural Bank of China Limited
3957,NTPC.NS,NTPC Limited
3958,NTPC.BO,NTPC Limited
3959,3988.HK,Bank of China Limited
3960,HINDZINC.NS,Hindustan Zinc Limited
3961,HINDZINC.BO,Hindustan Zinc Limited
3962,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
3963,601288.SS,Agricultural Bank of China Limited
3964,ULTRACEMCO.NS,UltraTech Cement Limited
3965,ULTRACEMCO.BO,UltraTech Cement Limited
3966,NESTLEIND.BO,Nestlé India Limited
3967,NESTLEIND.NS,Nestlé India Limited
3968,601988.SS,Bank of China Limited
3969,6505.TW,Formosa Petrochemical Corporation
3970,POWERGRID.NS,Power Grid Corporation of India Limited
3971,POWERGRID.BO,Power Grid Corporation of India Limited
3972,BAJAJFINSV.NS,Bajaj Finserv Limited
3973,BAJAJFINSV.BO,Bajaj Finserv Limited
3974,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
3975,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
3976,2317.TW,"Hon Hai Precision Industry Co., Ltd."
3977,DMART.BO,Avenue Supermarts Limited
3978,DMART.NS,Avenue Supermarts Limited
3979,INDUSINDBK.BO,IndusInd Bank Limited
3980,INDUSINDBK.NS,IndusInd Bank Limited
3981,AOT-R.BK,Airports of Thailand Public Company Limited
3982,AOT.BK,Airports of Thailand Public Company Limited
3983,M&M.NS,Mahindra & Mahindra Limited
3984,M&M.BO,Mahindra & Mahindra Limited
3985,GODREJCP.NS,Godrej Consumer Products Limited
3986,GODREJCP.BO,Godrej Consumer Products Limited
3987,2412.TW,"Chunghwa Telecom Co., Ltd."
3988,GAIL.NS,GAIL (India) Limited
3989,GAIL.BO,GAIL (India) Limited
3990,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
3991,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
3992,BAJAJ-AUTO.BO,Bajaj Auto Limited
3993,BAJAJ-AUTO.NS,Bajaj Auto Limited
3994,BPCL.BO,Bharat Petroleum Corporation Limited
3995,BPCL.NS,Bharat Petroleum Corporation Limited
3996,TITAN.BO,Titan Company Limited
3997,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
3998,TITAN.NS,Titan Company Limited
3999,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4000,TCS.NS,Tata Consultancy Services Limited
4001,TCS.BO,Tata Consultancy Services Limited
4002,RELIANCE.BO,Reliance Industries Limited
4003,RELIANCE.NS,Reliance Industries Limited
4004,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4005,HDFCBANK.BO,HDFC Bank Limited
4006,HDFCBANK.NS,HDFC Bank Limited
4007,HINDUNILVR.NS,Hindustan Unilever Limited
4008,HINDUNILVR.BO,Hindustan Unilever Limited
4009,ITC.NS,ITC Limited
4010,ITC.BO,ITC Limited
4011,HDFC.NS,Housing Development Finance Corporation Limited
4012,HDFC.BO,Housing Development Finance Corporation Limited
4013,0700.HK,Tencent Holdings Limited
4014,INFY.BO,Infosys Limited
4015,INFY.NS,Infosys Limited
4016,SBIN.NS,State Bank of India
4017,SBIN.BO,State Bank of India
4018,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4019,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4020,ICICIBANK.BO,ICICI Bank Limited
4021,ICICIBANK.NS,ICICI Bank Limited
4022,MARUTI.BO,Maruti Suzuki India Limited
4023,MARUTI.NS,Maruti Suzuki India Limited
4024,LT.NS,Larsen & Toubro Limited
4025,LT.BO,Larsen & Toubro Limited
4026,ONGC.NS,Oil and Natural Gas Corporation Limited
4027,ONGC.BO,Oil and Natural Gas Corporation Limited
4028,1398.HK,Industrial and Commercial Bank of China Limited
4029,0939.HK,China Construction Bank Corporation
4030,STAN.BO,Standard Chartered PLC
4031,AXISBANK.NS,Axis Bank Limited
4032,AXISBANK.BO,Axis Bank Limited
4033,601939.SS,China Construction Bank Corporation
4034,COALINDIA.NS,Coal India Limited
4035,601398.SS,Industrial and Commercial Bank of China Limited
4036,COALINDIA.BO,Coal India Limited
4037,0941.HK,China Mobile Limited
4038,BAJFINANCE.NS,Bajaj Finance Limited
4039,BAJFINANCE.BO,Bajaj Finance Limited
4040,WIPRO.NS,Wipro Limited
4041,WIPRO.BO,Wipro Limited
4042,0857.HK,PetroChina Company Limited
4043,HCLTECH.NS,HCL Technologies Limited
4044,HCLTECH.BO,HCL Technologies Limited
4045,ASIANPAINT.NS,Asian Paints Limited
4046,ASIANPAINT.BO,Asian Paints Limited
4047,PTT.BK,PTT Public Company Limited
4048,PTT-R.BK,PTT Public Company Limited
4049,0005.HK,HSBC Holdings plc
4050,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4051,601857.SS,PetroChina Company Limited
4052,IOC.BO,Indian Oil Corporation Limited
4053,IOC.NS,Indian Oil Corporation Limited
4054,BHARTIARTL.BO,Bharti Airtel Limited
4055,BHARTIARTL.NS,Bharti Airtel Limited
4056,1288.HK,Agricultural Bank of China Limited
4057,NTPC.NS,NTPC Limited
4058,NTPC.BO,NTPC Limited
4059,3988.HK,Bank of China Limited
4060,HINDZINC.NS,Hindustan Zinc Limited
4061,HINDZINC.BO,Hindustan Zinc Limited
4062,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4063,601288.SS,Agricultural Bank of China Limited
4064,ULTRACEMCO.NS,UltraTech Cement Limited
4065,ULTRACEMCO.BO,UltraTech Cement Limited
4066,NESTLEIND.BO,Nestlé India Limited
4067,NESTLEIND.NS,Nestlé India Limited
4068,601988.SS,Bank of China Limited
4069,6505.TW,Formosa Petrochemical Corporation
4070,POWERGRID.NS,Power Grid Corporation of India Limited
4071,POWERGRID.BO,Power Grid Corporation of India Limited
4072,BAJAJFINSV.NS,Bajaj Finserv Limited
4073,BAJAJFINSV.BO,Bajaj Finserv Limited
4074,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4075,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4076,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4077,DMART.BO,Avenue Supermarts Limited
4078,DMART.NS,Avenue Supermarts Limited
4079,INDUSINDBK.BO,IndusInd Bank Limited
4080,INDUSINDBK.NS,IndusInd Bank Limited
4081,AOT-R.BK,Airports of Thailand Public Company Limited
4082,AOT.BK,Airports of Thailand Public Company Limited
4083,M&M.NS,Mahindra & Mahindra Limited
4084,M&M.BO,Mahindra & Mahindra Limited
4085,GODREJCP.NS,Godrej Consumer Products Limited
4086,GODREJCP.BO,Godrej Consumer Products Limited
4087,2412.TW,"Chunghwa Telecom Co., Ltd."
4088,GAIL.NS,GAIL (India) Limited
4089,GAIL.BO,GAIL (India) Limited
4090,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4091,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4092,BAJAJ-AUTO.BO,Bajaj Auto Limited
4093,BAJAJ-AUTO.NS,Bajaj Auto Limited
4094,BPCL.BO,Bharat Petroleum Corporation Limited
4095,BPCL.NS,Bharat Petroleum Corporation Limited
4096,TITAN.BO,Titan Company Limited
4097,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4098,TITAN.NS,Titan Company Limited
4099,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4100,TCS.NS,Tata Consultancy Services Limited
4101,TCS.BO,Tata Consultancy Services Limited
4102,RELIANCE.BO,Reliance Industries Limited
4103,RELIANCE.NS,Reliance Industries Limited
4104,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4105,HDFCBANK.BO,HDFC Bank Limited
4106,HDFCBANK.NS,HDFC Bank Limited
4107,HINDUNILVR.NS,Hindustan Unilever Limited
4108,HINDUNILVR.BO,Hindustan Unilever Limited
4109,ITC.NS,ITC Limited
4110,ITC.BO,ITC Limited
4111,HDFC.NS,Housing Development Finance Corporation Limited
4112,HDFC.BO,Housing Development Finance Corporation Limited
4113,0700.HK,Tencent Holdings Limited
4114,INFY.BO,Infosys Limited
4115,INFY.NS,Infosys Limited
4116,SBIN.NS,State Bank of India
4117,SBIN.BO,State Bank of India
4118,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4119,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4120,ICICIBANK.BO,ICICI Bank Limited
4121,ICICIBANK.NS,ICICI Bank Limited
4122,MARUTI.BO,Maruti Suzuki India Limited
4123,MARUTI.NS,Maruti Suzuki India Limited
4124,LT.NS,Larsen & Toubro Limited
4125,LT.BO,Larsen & Toubro Limited
4126,ONGC.NS,Oil and Natural Gas Corporation Limited
4127,ONGC.BO,Oil and Natural Gas Corporation Limited
4128,1398.HK,Industrial and Commercial Bank of China Limited
4129,0939.HK,China Construction Bank Corporation
4130,STAN.BO,Standard Chartered PLC
4131,AXISBANK.NS,Axis Bank Limited
4132,AXISBANK.BO,Axis Bank Limited
4133,601939.SS,China Construction Bank Corporation
4134,COALINDIA.NS,Coal India Limited
4135,601398.SS,Industrial and Commercial Bank of China Limited
4136,COALINDIA.BO,Coal India Limited
4137,0941.HK,China Mobile Limited
4138,BAJFINANCE.NS,Bajaj Finance Limited
4139,BAJFINANCE.BO,Bajaj Finance Limited
4140,WIPRO.NS,Wipro Limited
4141,WIPRO.BO,Wipro Limited
4142,0857.HK,PetroChina Company Limited
4143,HCLTECH.NS,HCL Technologies Limited
4144,HCLTECH.BO,HCL Technologies Limited
4145,ASIANPAINT.NS,Asian Paints Limited
4146,ASIANPAINT.BO,Asian Paints Limited
4147,PTT.BK,PTT Public Company Limited
4148,PTT-R.BK,PTT Public Company Limited
4149,0005.HK,HSBC Holdings plc
4150,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4151,601857.SS,PetroChina Company Limited
4152,IOC.BO,Indian Oil Corporation Limited
4153,IOC.NS,Indian Oil Corporation Limited
4154,BHARTIARTL.BO,Bharti Airtel Limited
4155,BHARTIARTL.NS,Bharti Airtel Limited
4156,1288.HK,Agricultural Bank of China Limited
4157,NTPC.NS,NTPC Limited
4158,NTPC.BO,NTPC Limited
4159,3988.HK,Bank of China Limited
4160,HINDZINC.NS,Hindustan Zinc Limited
4161,HINDZINC.BO,Hindustan Zinc Limited
4162,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4163,601288.SS,Agricultural Bank of China Limited
4164,ULTRACEMCO.NS,UltraTech Cement Limited
4165,ULTRACEMCO.BO,UltraTech Cement Limited
4166,NESTLEIND.BO,Nestlé India Limited
4167,NESTLEIND.NS,Nestlé India Limited
4168,601988.SS,Bank of China Limited
4169,6505.TW,Formosa Petrochemical Corporation
4170,POWERGRID.NS,Power Grid Corporation of India Limited
4171,POWERGRID.BO,Power Grid Corporation of India Limited
4172,BAJAJFINSV.NS,Bajaj Finserv Limited
4173,BAJAJFINSV.BO,Bajaj Finserv Limited
4174,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4175,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4176,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4177,DMART.BO,Avenue Supermarts Limited
4178,DMART.NS,Avenue Supermarts Limited
4179,INDUSINDBK.BO,IndusInd Bank Limited
4180,INDUSINDBK.NS,IndusInd Bank Limited
4181,AOT-R.BK,Airports of Thailand Public Company Limited
4182,AOT.BK,Airports of Thailand Public Company Limited
4183,M&M.NS,Mahindra & Mahindra Limited
4184,M&M.BO,Mahindra & Mahindra Limited
4185,GODREJCP.NS,Godrej Consumer Products Limited
4186,GODREJCP.BO,Godrej Consumer Products Limited
4187,2412.TW,"Chunghwa Telecom Co., Ltd."
4188,GAIL.NS,GAIL (India) Limited
4189,GAIL.BO,GAIL (India) Limited
4190,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4191,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4192,BAJAJ-AUTO.BO,Bajaj Auto Limited
4193,BAJAJ-AUTO.NS,Bajaj Auto Limited
4194,BPCL.BO,Bharat Petroleum Corporation Limited
4195,BPCL.NS,Bharat Petroleum Corporation Limited
4196,TITAN.BO,Titan Company Limited
4197,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4198,TITAN.NS,Titan Company Limited
4199,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4200,TCS.NS,Tata Consultancy Services Limited
4201,TCS.BO,Tata Consultancy Services Limited
4202,RELIANCE.BO,Reliance Industries Limited
4203,RELIANCE.NS,Reliance Industries Limited
4204,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4205,HDFCBANK.BO,HDFC Bank Limited
4206,HDFCBANK.NS,HDFC Bank Limited
4207,HINDUNILVR.NS,Hindustan Unilever Limited
4208,HINDUNILVR.BO,Hindustan Unilever Limited
4209,ITC.NS,ITC Limited
4210,ITC.BO,ITC Limited
4211,HDFC.NS,Housing Development Finance Corporation Limited
4212,HDFC.BO,Housing Development Finance Corporation Limited
4213,0700.HK,Tencent Holdings Limited
4214,INFY.BO,Infosys Limited
4215,INFY.NS,Infosys Limited
4216,SBIN.NS,State Bank of India
4217,SBIN.BO,State Bank of India
4218,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4219,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4220,ICICIBANK.BO,ICICI Bank Limited
4221,ICICIBANK.NS,ICICI Bank Limited
4222,MARUTI.BO,Maruti Suzuki India Limited
4223,MARUTI.NS,Maruti Suzuki India Limited
4224,LT.NS,Larsen & Toubro Limited
4225,LT.BO,Larsen & Toubro Limited
4226,ONGC.NS,Oil and Natural Gas Corporation Limited
4227,ONGC.BO,Oil and Natural Gas Corporation Limited
4228,1398.HK,Industrial and Commercial Bank of China Limited
4229,0939.HK,China Construction Bank Corporation
4230,STAN.BO,Standard Chartered PLC
4231,AXISBANK.NS,Axis Bank Limited
4232,AXISBANK.BO,Axis Bank Limited
4233,601939.SS,China Construction Bank Corporation
4234,COALINDIA.NS,Coal India Limited
4235,601398.SS,Industrial and Commercial Bank of China Limited
4236,COALINDIA.BO,Coal India Limited
4237,0941.HK,China Mobile Limited
4238,BAJFINANCE.NS,Bajaj Finance Limited
4239,BAJFINANCE.BO,Bajaj Finance Limited
4240,WIPRO.NS,Wipro Limited
4241,WIPRO.BO,Wipro Limited
4242,0857.HK,PetroChina Company Limited
4243,HCLTECH.NS,HCL Technologies Limited
4244,HCLTECH.BO,HCL Technologies Limited
4245,ASIANPAINT.NS,Asian Paints Limited
4246,ASIANPAINT.BO,Asian Paints Limited
4247,PTT.BK,PTT Public Company Limited
4248,PTT-R.BK,PTT Public Company Limited
4249,0005.HK,HSBC Holdings plc
4250,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4251,601857.SS,PetroChina Company Limited
4252,IOC.BO,Indian Oil Corporation Limited
4253,IOC.NS,Indian Oil Corporation Limited
4254,BHARTIARTL.BO,Bharti Airtel Limited
4255,BHARTIARTL.NS,Bharti Airtel Limited
4256,1288.HK,Agricultural Bank of China Limited
4257,NTPC.NS,NTPC Limited
4258,NTPC.BO,NTPC Limited
4259,3988.HK,Bank of China Limited
4260,HINDZINC.NS,Hindustan Zinc Limited
4261,HINDZINC.BO,Hindustan Zinc Limited
4262,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4263,601288.SS,Agricultural Bank of China Limited
4264,ULTRACEMCO.NS,UltraTech Cement Limited
4265,ULTRACEMCO.BO,UltraTech Cement Limited
4266,NESTLEIND.BO,Nestlé India Limited
4267,NESTLEIND.NS,Nestlé India Limited
4268,601988.SS,Bank of China Limited
4269,6505.TW,Formosa Petrochemical Corporation
4270,POWERGRID.NS,Power Grid Corporation of India Limited
4271,POWERGRID.BO,Power Grid Corporation of India Limited
4272,BAJAJFINSV.NS,Bajaj Finserv Limited
4273,BAJAJFINSV.BO,Bajaj Finserv Limited
4274,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4275,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4276,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4277,DMART.BO,Avenue Supermarts Limited
4278,DMART.NS,Avenue Supermarts Limited
4279,INDUSINDBK.BO,IndusInd Bank Limited
4280,INDUSINDBK.NS,IndusInd Bank Limited
4281,AOT-R.BK,Airports of Thailand Public Company Limited
4282,AOT.BK,Airports of Thailand Public Company Limited
4283,M&M.NS,Mahindra & Mahindra Limited
4284,M&M.BO,Mahindra & Mahindra Limited
4285,GODREJCP.NS,Godrej Consumer Products Limited
4286,GODREJCP.BO,Godrej Consumer Products Limited
4287,2412.TW,"Chunghwa Telecom Co., Ltd."
4288,GAIL.NS,GAIL (India) Limited
4289,GAIL.BO,GAIL (India) Limited
4290,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4291,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4292,BAJAJ-AUTO.BO,Bajaj Auto Limited
4293,BAJAJ-AUTO.NS,Bajaj Auto Limited
4294,BPCL.BO,Bharat Petroleum Corporation Limited
4295,BPCL.NS,Bharat Petroleum Corporation Limited
4296,TITAN.BO,Titan Company Limited
4297,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4298,TITAN.NS,Titan Company Limited
4299,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4300,TCS.NS,Tata Consultancy Services Limited
4301,TCS.BO,Tata Consultancy Services Limited
4302,RELIANCE.BO,Reliance Industries Limited
4303,RELIANCE.NS,Reliance Industries Limited
4304,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4305,HDFCBANK.BO,HDFC Bank Limited
4306,HDFCBANK.NS,HDFC Bank Limited
4307,HINDUNILVR.NS,Hindustan Unilever Limited
4308,HINDUNILVR.BO,Hindustan Unilever Limited
4309,ITC.NS,ITC Limited
4310,ITC.BO,ITC Limited
4311,HDFC.NS,Housing Development Finance Corporation Limited
4312,HDFC.BO,Housing Development Finance Corporation Limited
4313,0700.HK,Tencent Holdings Limited
4314,INFY.BO,Infosys Limited
4315,INFY.NS,Infosys Limited
4316,SBIN.NS,State Bank of India
4317,SBIN.BO,State Bank of India
4318,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4319,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4320,ICICIBANK.BO,ICICI Bank Limited
4321,ICICIBANK.NS,ICICI Bank Limited
4322,MARUTI.BO,Maruti Suzuki India Limited
4323,MARUTI.NS,Maruti Suzuki India Limited
4324,LT.NS,Larsen & Toubro Limited
4325,LT.BO,Larsen & Toubro Limited
4326,ONGC.NS,Oil and Natural Gas Corporation Limited
4327,ONGC.BO,Oil and Natural Gas Corporation Limited
4328,1398.HK,Industrial and Commercial Bank of China Limited
4329,0939.HK,China Construction Bank Corporation
4330,STAN.BO,Standard Chartered PLC
4331,AXISBANK.NS,Axis Bank Limited
4332,AXISBANK.BO,Axis Bank Limited
4333,601939.SS,China Construction Bank Corporation
4334,COALINDIA.NS,Coal India Limited
4335,601398.SS,Industrial and Commercial Bank of China Limited
4336,COALINDIA.BO,Coal India Limited
4337,0941.HK,China Mobile Limited
4338,BAJFINANCE.NS,Bajaj Finance Limited
4339,BAJFINANCE.BO,Bajaj Finance Limited
4340,WIPRO.NS,Wipro Limited
4341,WIPRO.BO,Wipro Limited
4342,0857.HK,PetroChina Company Limited
4343,HCLTECH.NS,HCL Technologies Limited
4344,HCLTECH.BO,HCL Technologies Limited
4345,ASIANPAINT.NS,Asian Paints Limited
4346,ASIANPAINT.BO,Asian Paints Limited
4347,PTT.BK,PTT Public Company Limited
4348,PTT-R.BK,PTT Public Company Limited
4349,0005.HK,HSBC Holdings plc
4350,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4351,601857.SS,PetroChina Company Limited
4352,IOC.BO,Indian Oil Corporation Limited
4353,IOC.NS,Indian Oil Corporation Limited
4354,BHARTIARTL.BO,Bharti Airtel Limited
4355,BHARTIARTL.NS,Bharti Airtel Limited
4356,1288.HK,Agricultural Bank of China Limited
4357,NTPC.NS,NTPC Limited
4358,NTPC.BO,NTPC Limited
4359,3988.HK,Bank of China Limited
4360,HINDZINC.NS,Hindustan Zinc Limited
4361,HINDZINC.BO,Hindustan Zinc Limited
4362,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4363,601288.SS,Agricultural Bank of China Limited
4364,ULTRACEMCO.NS,UltraTech Cement Limited
4365,ULTRACEMCO.BO,UltraTech Cement Limited
4366,NESTLEIND.BO,Nestlé India Limited
4367,NESTLEIND.NS,Nestlé India Limited
4368,601988.SS,Bank of China Limited
4369,6505.TW,Formosa Petrochemical Corporation
4370,POWERGRID.NS,Power Grid Corporation of India Limited
4371,POWERGRID.BO,Power Grid Corporation of India Limited
4372,BAJAJFINSV.NS,Bajaj Finserv Limited
4373,BAJAJFINSV.BO,Bajaj Finserv Limited
4374,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4375,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4376,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4377,DMART.BO,Avenue Supermarts Limited
4378,DMART.NS,Avenue Supermarts Limited
4379,INDUSINDBK.BO,IndusInd Bank Limited
4380,INDUSINDBK.NS,IndusInd Bank Limited
4381,AOT-R.BK,Airports of Thailand Public Company Limited
4382,AOT.BK,Airports of Thailand Public Company Limited
4383,M&M.NS,Mahindra & Mahindra Limited
4384,M&M.BO,Mahindra & Mahindra Limited
4385,GODREJCP.NS,Godrej Consumer Products Limited
4386,GODREJCP.BO,Godrej Consumer Products Limited
4387,2412.TW,"Chunghwa Telecom Co., Ltd."
4388,GAIL.NS,GAIL (India) Limited
4389,GAIL.BO,GAIL (India) Limited
4390,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
4391,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
4392,BAJAJ-AUTO.BO,Bajaj Auto Limited
4393,BAJAJ-AUTO.NS,Bajaj Auto Limited
4394,BPCL.BO,Bharat Petroleum Corporation Limited
4395,BPCL.NS,Bharat Petroleum Corporation Limited
4396,TITAN.BO,Titan Company Limited
4397,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
4398,TITAN.NS,Titan Company Limited
4399,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
4400,TCS.NS,Tata Consultancy Services Limited
4401,TCS.BO,Tata Consultancy Services Limited
4402,RELIANCE.BO,Reliance Industries Limited
4403,RELIANCE.NS,Reliance Industries Limited
4404,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
4405,HDFCBANK.BO,HDFC Bank Limited
4406,HDFCBANK.NS,HDFC Bank Limited
4407,HINDUNILVR.NS,Hindustan Unilever Limited
4408,HINDUNILVR.BO,Hindustan Unilever Limited
4409,ITC.NS,ITC Limited
4410,ITC.BO,ITC Limited
4411,HDFC.NS,Housing Development Finance Corporation Limited
4412,HDFC.BO,Housing Development Finance Corporation Limited
4413,0700.HK,Tencent Holdings Limited
4414,INFY.BO,Infosys Limited
4415,INFY.NS,Infosys Limited
4416,SBIN.NS,State Bank of India
4417,SBIN.BO,State Bank of India
4418,KOTAKBANK.NS,Kotak Mahindra Bank Limited
4419,KOTAKBANK.BO,Kotak Mahindra Bank Limited
4420,ICICIBANK.BO,ICICI Bank Limited
4421,ICICIBANK.NS,ICICI Bank Limited
4422,MARUTI.BO,Maruti Suzuki India Limited
4423,MARUTI.NS,Maruti Suzuki India Limited
4424,LT.NS,Larsen & Toubro Limited
4425,LT.BO,Larsen & Toubro Limited
4426,ONGC.NS,Oil and Natural Gas Corporation Limited
4427,ONGC.BO,Oil and Natural Gas Corporation Limited
4428,1398.HK,Industrial and Commercial Bank of China Limited
4429,0939.HK,China Construction Bank Corporation
4430,STAN.BO,Standard Chartered PLC
4431,AXISBANK.NS,Axis Bank Limited
4432,AXISBANK.BO,Axis Bank Limited
4433,601939.SS,China Construction Bank Corporation
4434,COALINDIA.NS,Coal India Limited
4435,601398.SS,Industrial and Commercial Bank of China Limited
4436,COALINDIA.BO,Coal India Limited
4437,0941.HK,China Mobile Limited
4438,BAJFINANCE.NS,Bajaj Finance Limited
4439,BAJFINANCE.BO,Bajaj Finance Limited
4440,WIPRO.NS,Wipro Limited
4441,WIPRO.BO,Wipro Limited
4442,0857.HK,PetroChina Company Limited
4443,HCLTECH.NS,HCL Technologies Limited
4444,HCLTECH.BO,HCL Technologies Limited
4445,ASIANPAINT.NS,Asian Paints Limited
4446,ASIANPAINT.BO,Asian Paints Limited
4447,PTT.BK,PTT Public Company Limited
4448,PTT-R.BK,PTT Public Company Limited
4449,0005.HK,HSBC Holdings plc
4450,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
4451,601857.SS,PetroChina Company Limited
4452,IOC.BO,Indian Oil Corporation Limited
4453,IOC.NS,Indian Oil Corporation Limited
4454,BHARTIARTL.BO,Bharti Airtel Limited
4455,BHARTIARTL.NS,Bharti Airtel Limited
4456,1288.HK,Agricultural Bank of China Limited
4457,NTPC.NS,NTPC Limited
4458,NTPC.BO,NTPC Limited
4459,3988.HK,Bank of China Limited
4460,HINDZINC.NS,Hindustan Zinc Limited
4461,HINDZINC.BO,Hindustan Zinc Limited
4462,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
4463,601288.SS,Agricultural Bank of China Limited
4464,ULTRACEMCO.NS,UltraTech Cement Limited
4465,ULTRACEMCO.BO,UltraTech Cement Limited
4466,NESTLEIND.BO,Nestlé India Limited
4467,NESTLEIND.NS,Nestlé India Limited
4468,601988.SS,Bank of China Limited
4469,6505.TW,Formosa Petrochemical Corporation
4470,POWERGRID.NS,Power Grid Corporation of India Limited
4471,POWERGRID.BO,Power Grid Corporation of India Limited
4472,BAJAJFINSV.NS,Bajaj Finserv Limited
4473,BAJAJFINSV.BO,Bajaj Finserv Limited
4474,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
4475,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
4476,2317.TW,"Hon Hai Precision Industry Co., Ltd."
4477,DMART.BO,Avenue Supermarts Limited
4478,DMART.NS,Avenue Supermarts Limited
4479,INDUSINDBK.BO,IndusInd Bank Limited
4480,INDUSINDBK.NS,IndusInd Bank Limited
4481,AOT-R.BK,Airports of Thailand Public Company Limited
4482,AOT.BK,Airports of Thailand Public Company Limited
4483,M&M.NS,Mahindra & Mahindra Limited
